Country Name,Country Code,Series Name,Series Code,2019 [YR2019]
Belgium,BEL,"Population, total",SP.POP.TOTL,11488980
Belize,BLZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.51
Belize,BLZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,293.41259766
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,1982518540.6134
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,5078.80994441772
Belize,BLZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.1383900642395
Belize,BLZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.96689224
Belize,BLZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.866
Belize,BLZ,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Belize,BLZ,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Belize,BLZ,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Belize,BLZ,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Belize,BLZ,Gini index (World Bank estimate),SI.POV.GINI,..
Belize,BLZ,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Belize,BLZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Belize,BLZ,Population density (people per sq. km of land area),EN.POP.DNST,17.1131521262604
Belize,BLZ,"Population, total",SP.POP.TOTL,390351
Benin,BEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,35.831
Benin,BEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,29.12529182
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,14391686632.7821
Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1219.51550596905
Benin,BEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.96519994735718
Benin,BEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.38842916
Benin,BEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.861
Benin,BEN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Benin,BEN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Benin,BEN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Benin,BEN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Benin,BEN,Gini index (World Bank estimate),SI.POV.GINI,..
Benin,BEN,Consumer price index (2010 = 100),FP.CPI.TOTL,110.720040198148
Benin,BEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Benin,BEN,Population density (people per sq. km of land area),EN.POP.DNST,104.65724547712
Benin,BEN,"Population, total",SP.POP.TOTL,11801151
Bermuda,BMU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.3
Bermuda,BMU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,7484113000
Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,117098.446325474
Bermuda,BMU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Bermuda,BMU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
Bermuda,BMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Bermuda,BMU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Bermuda,BMU,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Bermuda,BMU,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Bermuda,BMU,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Bermuda,BMU,Gini index (World Bank estimate),SI.POV.GINI,..
Bermuda,BMU,Consumer price index (2010 = 100),FP.CPI.TOTL,..
Bermuda,BMU,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Bermuda,BMU,Population density (people per sq. km of land area),EN.POP.DNST,1183.57407407407
Bermuda,BMU,"Population, total",SP.POP.TOTL,63913
Bhutan,BTN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.012
Bhutan,BTN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,115.98075867
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2535657068.96575
Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,3322.86332871934
Bhutan,BTN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.60761595
Bhutan,BTN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.612
Bhutan,BTN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Bhutan,BTN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Bhutan,BTN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,64.63002626
Bhutan,BTN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Bhutan,BTN,Gini index (World Bank estimate),SI.POV.GINI,..
Bhutan,BTN,Consumer price index (2010 = 100),FP.CPI.TOTL,167.181076811053
Bhutan,BTN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Bhutan,BTN,Population density (people per sq. km of land area),EN.POP.DNST,20.00770844258
Bhutan,BTN,"Population, total",SP.POP.TOTL,763094
Bolivia,BOL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.455
Bolivia,BOL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,245.92347717
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,40895322843.7851
Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,3552.06814321502
Bolivia,BOL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.9233799
Bolivia,BOL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.773
Bolivia,BOL,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,41.5432435150839
Bolivia,BOL,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Bolivia,BOL,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,51.4255202
Bolivia,BOL,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Bolivia,BOL,Gini index (World Bank estimate),SI.POV.GINI,41.6
Bolivia,BOL,Consumer price index (2010 = 100),FP.CPI.TOTL,148.317518475358
Bolivia,BOL,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Bolivia,BOL,Population density (people per sq. km of land area),EN.POP.DNST,10.6278057786393
Bolivia,BOL,"Population, total",SP.POP.TOTL,11513102
Bosnia and Herzegovina,BIH,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,7.938
Bosnia and Herzegovina,BIH,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,553.82293701
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,20201323260.0733
Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,6119.76234462222
Bosnia and Herzegovina,BIH,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.04909897
Bosnia and Herzegovina,BIH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.626
Bosnia and Herzegovina,BIH,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Bosnia and Herzegovina,BIH,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Bosnia and Herzegovina,BIH,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Bosnia and Herzegovina,BIH,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Bosnia and Herzegovina,BIH,Gini index (World Bank estimate),SI.POV.GINI,..
Bosnia and Herzegovina,BIH,Consumer price index (2010 = 100),FP.CPI.TOTL,104.896137350469
Bosnia and Herzegovina,BIH,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Bosnia and Herzegovina,BIH,Population density (people per sq. km of land area),EN.POP.DNST,64.4726171875
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,3300998
Botswana,BWA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.234
Botswana,BWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,481.53305054
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,16593720655.6402
Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,7203.06422122998
Botswana,BWA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.91437005996704
Botswana,BWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.04836559
Botswana,BWA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.172
Botswana,BWA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Botswana,BWA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Botswana,BWA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Botswana,BWA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Botswana,BWA,Gini index (World Bank estimate),SI.POV.GINI,..
Botswana,BWA,Consumer price index (2010 = 100),FP.CPI.TOTL,149.753698758867
Botswana,BWA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Botswana,BWA,Population density (people per sq. km of land area),EN.POP.DNST,4.06490392250278
Botswana,BWA,"Population, total",SP.POP.TOTL,2303703
Brazil,BRA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.703
Brazil,BRA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,853.38793945
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,1877824273720.78
Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,8897.55296585529
Brazil,BRA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Brazil,BRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.5912714
Brazil,BRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86.824
Brazil,BRA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,42.1045612522813
Brazil,BRA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Brazil,BRA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,47.8493132
Brazil,BRA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Brazil,BRA,Gini index (World Bank estimate),SI.POV.GINI,53.4
Brazil,BRA,Consumer price index (2010 = 100),FP.CPI.TOTL,167.397860280061
Brazil,BRA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Brazil,BRA,Population density (people per sq. km of land area),EN.POP.DNST,25.2507757706858
Brazil,BRA,"Population, total",SP.POP.TOTL,211049519
British Virgin Islands,VGB,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..
British Virgin Islands,VGB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,..
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,..
British Virgin Islands,VGB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.918790102005
British Virgin Islands,VGB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..
British Virgin Islands,VGB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,48.116
British Virgin Islands,VGB,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
British Virgin Islands,VGB,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
British Virgin Islands,VGB,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
British Virgin Islands,VGB,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
British Virgin Islands,VGB,Gini index (World Bank estimate),SI.POV.GINI,..
British Virgin Islands,VGB,Consumer price index (2010 = 100),FP.CPI.TOTL,..
British Virgin Islands,VGB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
British Virgin Islands,VGB,Population density (people per sq. km of land area),EN.POP.DNST,200.22
British Virgin Islands,VGB,"Population, total",SP.POP.TOTL,30033
Brunei Darussalam,BRN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.459
Brunei Darussalam,BRN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,671.56268311
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,13469422958.5105
Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,31085.9619255901
Brunei Darussalam,BRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Brunei Darussalam,BRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.16031361
Brunei Darussalam,BRN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.942
Brunei Darussalam,BRN,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Brunei Darussalam,BRN,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Brunei Darussalam,BRN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Brunei Darussalam,BRN,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Brunei Darussalam,BRN,Gini index (World Bank estimate),SI.POV.GINI,..
Brunei Darussalam,BRN,Consumer price index (2010 = 100),FP.CPI.TOTL,99.0268165721066
Brunei Darussalam,BRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Brunei Darussalam,BRN,Population density (people per sq. km of land area),EN.POP.DNST,82.2193548387097
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,433296
Bulgaria,BGR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,8.8
Bulgaria,BGR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,697.8963623
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,68915416141.9576
Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,9879.26853313318
Bulgaria,BGR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.12611389
Bulgaria,BGR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,75.347
Bulgaria,BGR,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,18.3053433166647
Bulgaria,BGR,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Bulgaria,BGR,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,70.4127472
Bulgaria,BGR,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Bulgaria,BGR,Gini index (World Bank estimate),SI.POV.GINI,..
Bulgaria,BGR,Consumer price index (2010 = 100),FP.CPI.TOTL,114.418393160353
Bulgaria,BGR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Bulgaria,BGR,Population density (people per sq. km of land area),EN.POP.DNST,64.2571941783346
Bulgaria,BGR,"Population, total",SP.POP.TOTL,6975761
Burkina Faso,BFA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.453
Burkina Faso,BFA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,42.3445282
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,16178162030.0694
Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,796.115206827676
Burkina Faso,BFA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.78548002243042
Burkina Faso,BFA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.46494246
Burkina Faso,BFA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.98
Burkina Faso,BFA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,13.0538359520117
Burkina Faso,BFA,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Burkina Faso,BFA,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Burkina Faso,BFA,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
Burkina Faso,BFA,Gini index (World Bank estimate),SI.POV.GINI,..
Burkina Faso,BFA,Consumer price index (2010 = 100),FP.CPI.TOTL,108.359022934413
Burkina Faso,BFA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Burkina Faso,BFA,Population density (people per sq. km of land area),EN.POP.DNST,74.2740606725146
Burkina Faso,BFA,"Population, total",SP.POP.TOTL,20321383
Burundi,BDI,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,38.377
Burundi,BDI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,20.56754112
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2631434363.22693
Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,228.213589244227
Burundi,BDI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.99091434
Burundi,BDI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.366
Burundi,BDI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,..
Burundi,BDI,Population living in slums (% of urban population),EN.POP.SLUM.UR.ZS,..
Burundi,BDI,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..
Burundi,BDI,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",SH.STA.WASH.P5,..
